date,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,444884,SL136,SL137,SL138,SL11136,SL11138,SL11139,SL2830,SL5114,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801
1986-01-01,,,,,,,,,,,,,,0.06901173650290549,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.01378944068561161,-0.07828900267726535,0.002020605135156117,-0.09012622609546472,,,,,,,0.08773511729924757,0.06283277270187872,0.049722232086999524,0.0459650784880728,-0.009659838994474534,0.08473396797402552,0.010749699472993784,-0.13493951930356984,0.15633684864552522,-0.0320323496152759,0.03433971176447001,-0.05590214019385675,0.04292985174144999,-0.06373567943921077,-0.17109830594983666,0.5970876587989231,,0.22392580869448198,,0.5131774409041707
1986-02-01,,,,,,,,,,,,,,-0.01490008434807022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3399999999999892,,,,,0.06729257012384249,-0.04962774450426011,0.0022462889173002765,-0.04070437201737809,,,,,,,0.021035029004106837,0.03349493166954226,0.004649143374506275,0.03901165308276766,0.03390329761421007,0.07782386057198915,0.009993854153358767,0.0738349593332146,0.06012586027220923,-0.05924045046668358,-0.05617267328322181,-0.08636282454168698,-0.00935536824086753,0.05620463652745722,-0.10166791161281752,0.08292570518673559,,-0.04062001284392558,0.026389619973926415,0.29862927178165855
1986-03-01,,,,,,,,,,,,,,0.017521263759617156,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.010000000000005,,,,,0.06005034947865173,0.07592691066212343,-0.0019429619600144221,0.07094657541859606,,,,,,,0.029379308098762824,0.024032806360056058,0.028995684875739447,0.017757053328136596,0.01582402125025706,0.0007511991403236218,-0.011010683970800433,0.07134442209260028,0.036537249804421634,0.005696022625192976,0.024615939954017285,0.09408513250100287,-0.02265486099872873,0.06751942715416082,0.003616118571652227,0.04585686679032064,,-0.030336129084902907,-0.0025946789408202164,0.3767286149228095
1986-04-01,,,,,,,,,,,,,,0.01654513886681963,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,0.017105390038683055,0.03971935874388688,0.00016153172375066305,0.04549450061750626,,,,,,,0.014729746026173274,0.020683651506460232,0.029462235950526633,0.03330067168525419,0.025172363498588868,0.010186775849000212,0.003007639945325602,0.013883832488825965,0.011336933633060792,0.00709543654877165,0.0014388587984073553,0.012892212560188965,0.003465293472966882,-0.06280348920688172,0.003889390957739991,-0.12705257144503512,,0.0034702045385954783,0.016244309042338756,-0.619133122624838
1986-05-01,,,,,,,,,,,,,,-0.03498022506201082,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.024639363924291224,0.02512808624366336,0.000974217113317799,0.026518128239218175,,,,,,,0.023240374574249933,0.02293395365361635,0.019728611211969643,0.02709584990367722,0.014696931897856813,0.0144046237390075,1.0770454228592463e-05,-0.02074228997126959,0.024732159150749083,0.007282326214803625,0.02462209069436365,0.06417892717399043,-0.0017297442230112536,0.049704140809448294,-0.012561131377839652,0.04240028207096491,,0.13827767103984234,0.023969524370098583,-1.2974553380121971
1986-06-01,,,,,,,,,,,,,,0.033351151102934296,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1299999999999955,,,,,0.002700218832030643,-0.02074540302895045,0.0017782821191687503,-0.028217815158702475,,,,,,,0.006075291182035092,0.011279482141731106,0.012801259614190319,-0.002435577405283579,0.02275270664450102,0.01585640099824187,0.022886331588259173,-0.022096997736577917,0.012347985841808004,-0.010703137666350226,-0.00888648339606464,-0.00014958760815156347,0.002854263455216721,0.02524334318953869,0.004640231306022646,-0.03892378066473268,,0.07757409432194029,0.09152024123726044,0.4137112620280927
1986-07-01,,,,,,,,,,,,,,-0.0012931933246194127,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.450000000000003,,,,,0.052473099420448754,-0.012429150197684535,-0.0006152653333497682,0.01232424329784143,,,,,,,-0.015258181082603073,-0.020667575879120312,-0.01915887734500385,-0.031058968854883268,-0.007786389472733302,-0.023164023508509518,-0.008802655903675738,0.11488208099098762,-0.032067998949759896,0.008825871893946818,0.0024283646843627216,-0.0728413817042739,0.01680719756837594,0.014768134662486943,0.002941117737873755,0.13890108696860648,,0.17912732877999815,0.15684103052120157,0.017632441181746117
1986-08-01,,,,,,,,,,,,,,0.009851071870933481,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.090000000000003,,,,,0.039955954024985196,0.14998019130082252,0.001272417171733764,0.1257231450525369,,,,,,,0.01618248433643074,0.005092904097785844,0.00675711465844131,0.020550613982161514,-0.004945831778428111,0.0011011493821011659,-0.0003881774656427639,-0.04811895274704847,0.004099266426638978,0.1049840981678545,-0.009166837379698568,0.03092216032815523,-0.006876274421232162,0.1211115023933147,0.20454991256030192,0.36714554377401987,,0.11456102351314579,0.06049605283127235,-0.27143763039113367
1986-09-01,,,,,,,,,,,,,,0.00012584235782586717,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.719999999999999,,,,,0.03479940723212671,-0.07353669971359178,0.0028625201757686014,-0.0818689062315805,,,,,,,-0.005893779844472757,0.0011073816058236319,-0.0005093697626740168,-0.005281141310465087,0.0025447526881154925,0.0037441059638939483,0.009825756402587232,-0.750375222372075,0.01609977388314035,-0.09052455305808797,0.0141285888331397,-0.00392044861185202,0.001966258508636576,-0.15036522070277514,-0.14830643331637858,-0.4471622440144128,,0.20646089923716682,0.28899015067513645,0.18640779848513667
1986-10-01,,,,,,,,,,,,,,0.0235741253849322,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.230000000000004,,,,,0.023180590463158346,-0.05721782130116182,-0.00095534038995293,-0.029791359659491423,,,,,,,-0.014220379103319802,-0.0058183767208185855,-0.014774663743487071,-0.013837787394018947,-0.025989401901924447,-0.006596447232445374,0.0016299132206760714,0.8654133042913909,-0.02663114177574402,-0.02410216200794952,-0.007839650555899302,0.0015691280761344975,0.0013666947013356023,-0.012490912645990615,-0.05275972362501094,0.005220676963914053,,0.21288270242000484,0.12235762419457963,0.3506748840111946
1986-11-01,,,,,,,,,,,,,,-0.03787298739932643,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.049999999999997,,,,,-0.0086584200934956,0.03867128292451216,0.0019026818807033052,-0.009001005352706759,,,,,,,0.004870027345963535,0.000959398927122157,-0.011883521153777554,-0.005761311411554615,-0.003239287317579276,0.03740063327460175,-0.012844610454362665,-0.14950744892817913,0.04949837781742106,0.016816780380918772,-0.0043953361996002804,0.0009026215000598192,0.003197858029959366,-0.03662264328193826,0.07225929221708771,0.1922603364146555,,0.15199293928733226,0.1463803927703431,0.42425433952310243
1986-12-01,,,,,,,,,,,,,,0.01707110384365018,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6700000000000017,,,,,0.0002569734197370721,0.023022021678302806,-0.002604929483715601,0.05584559064699324,,,,,,,-0.07954260924577683,-0.06428002043443021,-0.03272981138952147,-0.05435027644904694,-0.004938463459545739,-0.1198642040904947,0.003840760337321225,-0.032367035841327385,-0.17266307397236463,0.006309218675193996,0.011973995728262438,-0.0020681769295800637,0.01488639675083897,-0.0666650062122915,-0.07233453472935437,-0.49743158411620947,,0.20553467140549664,0.1396865263741791,0.2007236825192642
1987-01-01,,,,,,,,,,,,,,-0.17692868579003784,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5400000000000063,,,,,0.025683862217966258,0.004904838628527308,0.0021737504448138267,-0.008816508452071492,,,,,,,0.029725435841980674,0.008240899551578917,0.001007806017022439,-0.027101799270318194,-0.006602050931791226,0.04975068063401922,-0.00765161067059994,-0.02504939613990015,0.09572841105342833,0.006617497484434562,0.025869120193953626,-0.011275192569110137,0.011747876891854747,-0.010417726177639197,-0.0023110940995574175,0.2743849401330765,,0.23924705846641547,0.14244724840877865,-0.0476768843510289
1987-02-01,,,,,,,,,,,,,,0.0953276154425371,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.030000000000001137,,,,,0.009010574936045401,-0.02812358163709039,0.00030970443127120717,-0.021807261003114586,,,,,,,0.024634546280277614,0.029737415733318784,0.026104085121276044,0.08789499185340943,0.008963298767360905,0.018061471411279062,-0.007556319890471175,-0.025835050279137517,-0.0035354435259760675,0.0013366345690010994,0.004331537844463329,0.09799243658793226,-0.006350681337655928,0.03770992836041988,-0.020368364968842374,0.017386302371294134,,0.25427109626313804,0.25830850879859213,0.21225484667894712
1987-03-01,,,,,,,,,,,,,,0.04989988563670744,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1599999999999966,,,,,0.01222977891089716,0.01850383296297764,0.0010765072454264057,0.015548166049460743,,,,,,,0.013438777956547299,0.012350827283774679,0.010693693320341202,-0.009239394887791796,0.011210711763961934,0.007128965319886715,0.012160635780707307,0.03881150618805945,0.02700336819512872,-0.00978309966600166,-0.0028560045718891702,-0.05578052276532022,0.004606096665357384,0.046214303817857495,0.003709004909019809,0.01919820964392066,,0.22552109723288716,0.3222271513146211,0.9743852633364671
1987-04-01,,,,,,,,,,,,,,-0.05320379878041548,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5799999999999983,,,,,0.0014548163624485966,-0.016800903167761838,0.00038185650746580535,-0.016225109714791408,,,,,,,0.025270048699671754,0.010252725727750267,0.005580493213962701,0.0020347168375202673,0.00796748641425471,0.024638239174787857,0.010572996887082409,0.0158503754069812,0.029800423669426757,0.07146900502470444,-0.002231831107912252,-0.026609736930328032,0.01145090318536246,0.13713623769567165,0.2245410564462992,-0.02673915846718819,,0.25578936867702406,0.263847267315672,0.2595508346809794
1987-05-01,,,,,,,,,,,,,,0.07093391892704037,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4699999999999989,,,,,-0.00015005350620267421,0.0060228565977524795,0.0020994003258119065,0.005098018289479533,,,,,,,-0.0016860007703609625,0.011030758517279637,0.014741676089767064,0.01899432284092084,0.013825308225396071,-0.006110079645602007,-0.008010908398880634,-0.008080036500689836,-0.007565317409604977,-0.04379609579037408,-0.009234204514419253,-0.022013145467780548,-0.001228559878928892,-0.06954313853084493,-0.2158014802215144,0.19656222654004601,,0.1266177418836767,0.10593986322861682,0.016600476761524874
1987-06-01,,,,,,,,,,,,,,-0.08772691353339424,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14000000000000057,,,,,-0.015443920116640975,0.005643175666276257,-0.0019538578090987357,0.013625196872726342,,,,,,,-0.005553501468997024,0.0021018103090558737,0.004628191899332612,0.0036694651849772386,0.0035594785479489133,0.0025039049912025657,0.005384103056140843,0.007372716269690285,0.0005213293391586049,-0.027527138823994823,-0.004484396404393798,0.0016873360565429762,0.004016899735392432,-0.03268654916919733,-0.00772541874148075,-0.11711190121488044,,0.12185641010541559,0.24888791849275904,0.07659193876050985
1987-07-01,,,,,,,,,,,,,,0.0769798061136151,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37999999999999545,,,,,-0.034653199711006444,-0.013741675950949883,-0.0028844736511386415,-0.001465621064484779,,,,,,,0.006380622576329653,0.007751284645863943,0.0037861835190253768,-0.0014970806656270375,0.00826185787202105,0.016888893158322982,0.0009603011820522589,0.01716697544504736,0.025820436559677917,0.0030662971539922035,0.008658787001290191,0.021116103184815604,-0.013948773455400021,-0.00924542895362801,0.03685162761160654,-0.06459523568925862,,0.3383065947068369,0.39000583557093194,0.05780076056043981
1987-08-01,,,,,,,,,,,,,,-0.0053353066093921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0400000000000063,,,,,-0.024437111628777153,-0.047046165341440904,0.0002596528065774706,-0.06188759021804646,,,,,,,-0.0012649058428891857,-0.012214411879680198,-0.014729636355944598,-0.014758907333171534,-0.01450356522042573,-0.00697890730497952,0.010520889404661116,0.027001462448570504,-0.01636082639198655,0.04685525762455012,0.00436216845570081,0.02363318215487742,0.010014586503838019,0.05471074373883672,0.14380330783693657,0.005513548915771493,,0.2060221895952994,0.16334360384897195,0.12048319827520437
1987-09-01,,,,,,,,,,,,,,0.03468431943233696,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28999999999999204,,,,,0.008096630051435127,0.041154291521737996,-0.0002065501026109473,0.03464163180868152,,,,,,,-0.009147790370928055,0.00023589538995771875,0.006691956763963169,0.011102324451157441,0.002851764884402419,-0.014764605871834813,-0.007761242919411826,-0.19125532101132267,-0.016166033027215754,-0.05969432284690046,-0.00791846243610872,-0.03312616699296367,-0.013893148476047834,-0.1078382800582321,-0.18700361297158435,-0.03246053868758614,,0.15420521720607727,0.3780246024394778,0.6778214049747167
1987-10-01,,,,,,,,,,,,,,0.03466059390638643,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1699999999999875,,,,,-0.026587887353399786,-0.02633352273744105,0.0031811583465097826,-0.010149517238143169,,,,,,,0.006811408914162875,0.004221751582407229,-0.006466558154411883,-0.008902915531888489,-0.00787370673890564,0.021353269515654194,0.011675020673057923,0.1534767055637604,0.026256914192779868,0.025991614346999148,0.0439031655745975,0.12817474870524714,0.016366054375246186,0.020149273845867732,-0.0016336546916484451,0.027592039226078224,,-0.5307805536213825,-0.5135347257373368,-0.42208874754754433
1987-11-01,,,,,,,,,,,,,,-0.03917163834024073,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.810000000000002,,,,,0.016560098541183343,0.025602229294286794,-0.001997532749608233,-0.003674844743682293,,,,,,,-0.011238748577116375,0.0027127096887047397,0.0049686561829838105,-2.698901459430303e-06,0.013631247306653327,0.0037199657821486154,0.006052737320811574,-0.02242901338798972,-0.0030979109021049833,-0.0541131889536588,-0.08210261734176627,-0.17552701358668876,-0.02846703499576675,-0.046535688308521395,-0.0005735669673708754,0.050643623621218214,,-0.5871042747758421,-0.4890321966588864,-0.13306967120227498
1987-12-01,,,,,,,,,,,,,,-0.012100919840166924,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.13000000000001,,,,,0.05142392390829098,-0.0707002597239228,0.002417065859340539,-0.0531146776466489,,,,,,,0.0298452278436534,0.002485804163925742,4.697842579637346e-05,-0.0259939101384683,0.021601002892589705,0.0020971135776955974,-0.004253954787024061,-0.019709728000793042,0.009792812246861127,0.16707497877229338,0.06240843221989745,0.0650359302741984,0.05841645806793161,0.27195236871820827,0.3188160290878004,-0.010644064300158407,,0.01318080292741275,-0.05807623906044057,-0.729183447719354
1988-01-01,,,,,,,,,,,,,,-0.38890764916316023,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.02999999999999,,,,,-0.04720946066739007,0.0932926360755193,-0.0023617377048656962,0.08897809647920685,,,,,,,0.013736873153392448,0.003004165325414254,0.01809077804712067,0.07756026416160089,-0.03529861518814981,-0.00810410500490688,-0.00451265797407796,0.1773048983694118,-0.010967345977363596,0.0150651398975169,0.05159328108139971,0.01904035496621903,0.036175463879980496,-0.026422311534100684,-0.0730354815886145,0.1970828656526029,,0.27883090654192166,0.45005360929103233,0.12487357279166389
1988-02-01,,,,,,,,,,,,,,0.035599077643555965,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.549999999999983,,,,,-0.07447227364083187,-0.0380830252799047,0.0013163534262234933,-0.03542628836872508,,,,,,,-0.046779728934511544,-0.006333102283948344,-0.0047919304228869475,-0.02971127786202321,0.02339867713060073,-0.022006483615391037,0.009505351957112884,-0.14662720027835546,-0.04676960568818389,-0.17492402880990698,-0.11749491174086035,-0.04754392835337862,-0.11759579329225,-0.24530635051685956,-0.24617929071562417,-0.27799096552204383,,0.3467437868031009,0.211683195842852,0.14540053584474322
1988-03-01,,,,,,,,,,,,,,-0.03341937273663609,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.040000000000006,,,,,-0.021311910069390372,0.01519048935604328,-0.001711195768851148,0.016307434772107054,,,,,,,-0.021898336699736953,-0.032542533913901384,-0.04757520088131151,-0.058087115358899766,-0.044177002884097316,-0.002399460523459407,0.017987945622241597,-0.028582733757166634,0.003965714866295489,0.0016417766177505566,0.018678291576033512,0.0262643438518515,-0.00032702951278507086,0.015671703831831252,0.0011417145443215482,-0.005754883477807615,,-0.1459376756661106,-0.014340588821376343,0.006764413465729646
1988-04-01,,,,,,,,,,,,,,0.013801650254717135,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.980000000000004,,,,,-0.017940333427059585,0.01120586355698805,0.003763657173084134,0.006271449810380858,,,,,,,-0.016973429702689558,-0.02808801812245343,-0.03220106661837896,-0.026819798117839078,-0.03663042613074552,-0.0167302993578633,-0.01448550348444666,-0.006471402786476177,-0.019807558724490137,0.006281072876489491,-0.003876949292277443,0.0016206914635923386,-0.0033344850401060278,-0.0043036187529443826,0.00045636138213556166,-0.013847333452267518,,-0.09880402492951657,0.0035107794931903413,-0.2742350513470928
1988-05-01,,,,,,,,,,,,,,-0.03980555101623873,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.380000000000003,,,,,-0.019898725142541096,-0.021187663878471596,-0.0033616762535162437,-0.01656174020886514,,,,,,,-0.0077824295046995395,-0.004542123980283419,-0.007932891435994849,-0.0017245316683636158,-0.01112944146243633,-0.001491456890678089,-0.00011095541744299275,0.011655908297116047,-0.00483212693401458,-0.01223077216846713,-0.016984857429966027,-0.02526679490914785,-0.010050094774650242,0.003678859197658202,-0.004272513103796616,0.005158202485379126,,0.14095705909740275,0.0678492199103573,-0.1292042272440206
1988-06-01,,,,,,,,,,,,,,0.012411575465026914,,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.71,,,,,-0.03505619195318843,-0.010825281495013606,0.0046964121246144686,-0.007203363399571394,,,,,,,-0.0007402112400964889,-0.005035627044738256,-0.003448996512430691,-0.005783395662056767,-0.0026492652186900223,-0.006115166647732373,-0.010938465469866987,-0.01864867660764591,-0.003915630318856778,0.01410944290416083,0.04011910037537647,0.08933283728566499,0.018421108169339284,-0.002346106034731621,0.006257393074408979,-0.006778188855576017,,0.0009539801089655242,0.005429859211446342,0.676160587702789
1988-07-01,,,,,,,,,,,,,,0.03272850349676304,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0899999999999963,,,,,-0.041330593275043626,0.003972394637144383,0.001451210695201155,0.006273819777831591,,,,,,,-0.0028247990463492467,-0.0038284933822476663,-0.0028091836416659355,0.004049443083198323,-0.007890641203414983,-0.006410525626233454,-0.002225469544811176,0.01669032413078375,-0.009546996667499696,0.0009849642785419999,-0.004522391216369659,-0.1200756061361905,0.04530954711055757,0.007091279851508592,-0.0012472742685307736,0.007911968128218483,,0.020742587528254752,0.015274171343925502,-0.1423300439926507
1988-08-01,,,,,,,,,,,,,,-0.19278674903511384,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0200000000000031,,,,,-0.014084267170807685,0.011139521399849528,-0.004177835286699683,0.005265823970459493,,,,,,,-0.006300940585574288,-0.00014989790414565718,-0.0001168150191801498,-0.004504972030039633,0.003215098259913063,-0.0009173754915212662,-0.006267804780274,-0.0084852341200361,0.001710179194462702,-0.026218947153692884,-0.052182433032023745,0.01504252732522926,-0.07701451339586196,-0.008555112242508711,-0.0010969478672739896,0.0016629443247249132,,0.016346534811063407,0.04833047130377466,0.001505508645081477
1988-09-01,,,,,,,,,,,,,,-0.012393408823636154,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.0001612556702488277,-0.02457773485742365,-0.002118744619552082,-0.026235178198206643,,,,,,,-0.0008833538272581265,-0.006726016769591503,-0.011056819111465721,-0.008678105094301891,-0.01282666504483121,0.0011631258139090939,-0.00425764756725755,0.07784881219507955,-0.0021598132106808166,0.01756768744776971,0.02827979935810987,0.05569228508209356,0.0016535433693831703,0.004997142834171964,-0.002416543587379083,0.009585082139153212,,0.006307399995487906,-0.029659607262242815,-1.2679954833270823
1988-10-01,,,,,,,,,,,,,,-0.08623379645659845,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6699999999999946,,,,,0.015283695744439108,-0.02128608019435063,-0.0011746320144201405,-0.005002615203350214,,,,,,,-0.0027227164950258675,-2.6736031564889018e-05,0.0005344850387551947,0.004773538221973128,-0.002727981100914878,-0.006734571062852135,0.0011051850529411045,-0.08892192413986211,-0.004185447234640094,-0.01192357252810372,-0.00910713768920246,-0.04269604541797989,0.014985953893504655,-0.0021411227670629085,-0.0025989286378225174,-0.0018619317958628034,,0.011418322672835046,0.1048452695969857,0.48714690765949165
