date,SR17536,SR17537,SR17538,SR17539,SR17540,737219,737226,737233,737268,SR16967,SL138,SL11136,SL2830,SL11439,SL11453,SL11432,SL11426,SR17449,SR17450,SR17451,SR17452,SR17453,SR16882,SR16894,SR16906,SR16918,SR2761,SR2768,SR2775,SR2782,SF311408,SF311418,SF311433,SF311438,SF29652,SF282,SF57805,SF57771,SF57923,SF229267,SR28,SP12754,SP12755,SP12753,673095,673096,673097,673098,673099,673100,SP1,SP74625,SP74626,SP66540,SP74627,SP74628,SP66542,SP56339,SP74629,SP74630,SP56337,SP56385,SP56386,SP74631,SP56373,SP74640,SF117754,SF4782,SF4774,SF4801,736181,65585,65587,65591,65593,65595,65597,130822,162374,162376,162382,162380,162384,162388,162386
1987-07-01,,,,,,,,,,,35.70441042855504,,,,,,,,,,,,,,,,,,,,,,,,,90.47,,,,,-0.058566691653123115,0.013183674541717316,0.010700104947053646,0.01937122387276613,,,,,,,0.2645777523176117,0.26953737767415253,0.2765091556713024,0.26540381070718677,0.2851816288461635,0.25109461577217507,0.171470948185951,0.25191930371911175,0.2891223583994562,0.21783667021350217,0.2315362329030357,0.17941401822437064,0.2550696217587063,0.2667532916030389,0.20144687467729971,0.2756802849964157,,0.6561313825070254,0.8412580350489733,0.48508561575896003,0.008092504917108556,0.001070036276805908,0.04444488718091044,-0.02859412841797848,0.0096513655617958,0.012655607803246482,0.02224819534430189,1200.0272108647698,,,,,,,
1987-10-01,,,,,,,,,,,36.64517760294553,,,,,,,,,,,,,,,,,,,,,,,,,105.35,,,,,-0.000785139396190182,-0.04700361836688227,0.012388688192306319,-0.06169481612740846,,,,,,,0.25807866898298704,0.2667782208757392,0.26046356262195935,0.23507500614878563,0.2787528277158646,0.2685461651077554,0.20537677873105098,0.15781347146969837,0.2985681288497407,0.22167779590317405,0.25469737971631734,0.2714831032612631,0.2549940711162504,0.1958204402271858,0.1928474003667744,0.21314626979827034,,-0.7176213626206991,-0.5473235139253028,-0.2620458246524713,0.008518944411729734,0.012010845831410322,0.14399727990022093,-0.001870667283657923,0.0056000022423141615,0.009929915664550037,0.025315216865099188,16965.3133088706,,,,,,,
1988-01-01,,,,,,,,,,,24.624855033584172,,,,,,,,,,,,,,,,,,,,,,,,,135.69,,,,,-0.06373059630317979,-0.020573137148905296,0.013160399828743508,-0.04481406111592223,,,,,,,0.28049891434624885,0.26963224160404686,0.2811649281843258,0.27580520399033404,0.28489016472695106,0.25534118702970976,0.2230493043392383,0.35534267000788544,0.2646025307187676,0.35858548006524293,0.26865600076590956,0.19027896123180577,0.2976007961810767,0.41427784237976417,0.45965557477122765,0.43205469629345394,,0.2449629138836471,0.35771289397825257,-0.3690283879690721,-0.006900491721030022,-0.006777980862480604,0.05234755846444017,0.014323908042467082,-0.014419472770880404,0.0008049453115930305,0.04441407751738424,11716.2611363422,,,,,,,
1988-04-01,,,,,,,,,,,24.1605949920464,,,,,,,,,,,,,,,,,,,,,,,,,52.34333333333333,,,,,-0.08251558539150317,0.006513796336004241,0.0159843985245951,-0.01205613622178614,,,,,,,0.11799435405784409,0.12178227619510262,0.10369641723883816,0.09066342710609998,0.11435304650676947,0.1623639659536702,0.2444319155367778,0.1579720791554724,0.12892508472029984,0.0926138512749275,0.13963804774848776,0.2063546477724174,0.1090658695878104,0.02691150406858056,0.014416607307552232,0.025056781113386828,,0.005974609183194701,0.10755066097944521,-0.03947693616241921,-0.0033081292994943112,-0.0032136867426313387,0.10538206199725941,0.0031740575789989123,-0.001385535322642184,0.00535770969767313,0.00440743122838505,19145.1086095532,,,,,,,
1988-07-01,,,,,,,,,,,21.8488408311361,,,,,,,,,,,,,,,,,,,,,,,,,41.16666666666666,,,,,-0.08090563602964451,-0.03395766290601809,0.021418506337981036,-0.04117375988640637,,,,,,,0.06511543895228677,0.05353871175170877,0.024287728658480612,0.0298921470948752,0.020016702462831493,0.11471019779333025,0.19769566396611138,0.17508504608060393,0.07407282494485012,0.08930217673177787,0.14888891858322784,0.16429385501274218,0.1424112335204908,0.03725145266317886,0.01674642256315728,0.026446815402160206,,0.07922331697809515,0.06349125725791183,-0.05255609234798442,0.0010179088005202175,0.0012334645948133272,0.09630669089555077,-0.02563221850555486,0.007301580894191417,0.02312163432251957,-0.032805901543945026,38933.5953235923,,,,,,,
1988-10-01,,,,,,,,,,,14.0260367110007,,,,,,,,,,,,,,,,,,,,,,,,,48.93666666666667,,,,,0.013296243045493483,-0.00698216131703866,0.009605070774069802,-0.018475597994400683,,,,,,,0.03796623774035712,0.03130457365157979,-0.0013803598656221272,0.015754400449247585,-0.014189929610775476,0.0877688237453711,0.1565090809565186,0.15781440054730833,0.049002563107746866,0.055913140624997304,0.09658417897041716,0.13398991190212217,0.08356024298627318,0.008764062359015057,-0.009154348800092693,0.03801385986009809,,0.10783712453585625,0.17919217039490576,0.10589120219698955,0.015205273545262799,0.019726453432904023,-0.008577757341662107,0.017790050878861763,0.03537640583699009,-0.01058952868360663,-0.034624430353293434,36521.8237047559,,,,,,,
1989-01-01,,,,,,,,,,,11.681412197917865,,,,,,,,,,,,,,,,,,,,,,,,,49.24,,,,,-0.04226468089183122,0.10467288286055343,0.015939023952437736,0.08130350977377176,,,,,,,0.01970435568524964,0.03167069650402943,0.004325198848154521,0.023973391799246402,-0.01167893900501582,0.08741321232113175,0.1360481287184152,0.09578516456534358,0.05979290630253531,0.008516253634967219,0.015884971348900656,-0.004290444642726321,0.023944916283826334,-0.055206788673084706,-0.022020875140721596,-0.032883780353420544,,0.05184241379468002,-0.37593470852926814,-0.4525684710412108,0.018583139311349584,0.01856340721668559,0.0748159879532686,0.010022787358746399,0.025392134224857088,0.04079039891873393,0.054380100248828,27046.2134397617,,,,,,,
1989-04-01,,,,,,,,,,,12.039447900414634,,,,,,,,,,,,,,,,,,,,,,,,,52.86666666666667,,,,,-0.016409759155463277,0.025857004088037705,0.00782916630023145,0.014141562485455506,,,,,,,0.04808783006719386,0.04347705390112444,0.021936901993885982,0.03051317491764327,0.015423560736384623,0.0781681135470591,0.10457331798517155,0.09532985290487517,0.06127411576366315,0.053221934502724944,0.06113064025287929,0.09471584721189252,0.0390445281292231,0.03426321033161228,0.015521918452823025,0.03339875512007251,,0.285399552164713,0.2686330371382297,0.4056622489695343,-0.0012888310301732986,0.00038198253959009776,0.02667518189855933,0.006997535213077555,0.01272048598590203,0.017409934849995423,-0.05552418072666576,21968.2362216843,,,,,,,
1989-07-01,,,,,,,,,,,13.264364847937133,,,,,,,,,,,,,,,,,,,,,,,,,38.71333333333333,,,,,0.006221323485424257,-0.058839365025121104,-0.0017994308539437398,-0.04532408644793584,,,,,,,0.050491765321893034,0.04851649985223472,0.027980141782128154,0.0373781808483189,0.02022335559241606,0.08037717052580517,0.10448434998583567,0.056853582605336905,0.06692949049500374,0.0422517611325024,0.057976849773693884,0.11973194363448769,0.029215163173609504,0.049454931908387456,0.019244829397843333,0.04501477646535079,,0.2672311939266079,0.26682988121555695,0.9996665918565526,0.01877888446725251,0.018469621112751966,-0.024638498378068974,0.004124080900076876,0.017092313592399933,-0.013470655431360612,0.14495132062148564,13463.194325999199,,,,,,,
1989-10-01,,,,,,,,,,,13.385287241913334,,,,,,,,,,,,,,,,,,,,,,,,,39.153333333333336,,,,,0.015629122059631406,0.019339622364771714,0.0026766905054183,0.014541386497765263,,,,,,,0.049942766541446915,0.057119724820842155,0.0399326088230878,0.052137679972401596,0.030687693591124887,0.07865574120188978,0.10229111417147818,0.02829457148110537,0.06726297656021529,0.023339974098463667,0.015548190947198615,-0.02490930339164854,0.03980926439298438,0.05374988764886757,0.052968018967212815,0.0667387358460041,,0.03873184782129968,0.05300006483619413,0.20155963786923792,-0.010764949438996751,-0.008856822573839906,0.08516017301549184,0.011836679181154608,-0.011357287154165618,0.01346109526564021,0.03920117318840077,15983.5059766255,,,,,,,
1990-01-01,,,,,,,,,,,15.310832755436834,,,,,,,,,,,,,,,,,,,,,,,,,44.38,,,,,-0.027409970971901565,0.03447346296995413,0.00597903600834826,0.024155507936339582,,,,,,,0.06513351218384167,0.05447282713969326,0.040371399593919666,0.06361772385817854,0.019521368333355937,0.07942843207739259,0.08854346358572052,0.061386180230665444,0.07447218004743483,0.1255216790989493,0.1062541607907197,0.19308318001189795,0.06063576285484107,0.11802219624026566,0.02468645605003017,0.30280659665097787,,0.183778925871807,0.12984981463413092,-0.2444831744205871,0.025640781163250637,0.02150945309799468,0.04089800861080839,-0.013320080527028821,0.024137327846453616,0.04665479485411339,0.051009004524688706,4039.0551911531297,,,,,,,
1990-04-01,,,,,,,,,,,15.977030253047635,,,,,,,,,,,,,,,,,,,,,,,,,37.98,,,,,-0.005078858436649014,-0.1037703819119784,0.003099694995444935,-0.11060501997219419,,,,,,,0.061555030470951344,0.06479512844149804,0.05107239745440584,0.06708268423330677,0.036761625704606615,0.0832239157348007,0.09552530674618431,0.08371975215504301,0.0744460772242137,0.04137128922068567,0.030653825695521775,-0.0454102203298794,0.06526073924007258,0.05952535391283775,0.041237751604007666,0.05404277303748928,,0.1701560326693592,0.18624427635511864,0.3986457983036882,0.019529619162220513,0.02146597234185954,0.0022162708160760047,0.04301040187674232,0.026831471979289034,0.05132764858212191,-0.27998345451950435,36579.5157233984,,,,,,,
1990-07-01,,,,,,,,,,,17.29660662470266,,,,,,,,,,,,,,,,,,,,,,,,,30.17333333333333,,,,,0.01945328335903973,0.20002359705569273,0.007130895669002157,0.20052979360256584,,,,,,,0.06787583716943102,0.07201062631596322,0.06658900549776492,0.08012703513483821,0.05403009156653704,0.07917798898238493,0.09530775515021173,0.08669362234364741,0.06767439068370562,0.04325116498139736,0.027279814347441533,-0.007473978877308163,0.04804683993976644,0.09064696800269356,0.07042998085607999,0.08488196663248981,,0.02345665113460793,0.09340252276886929,-0.35692910820176316,0.014872792629173404,0.01354915923857547,0.13619044595834318,-0.004480886649520954,0.028119111030594723,0.03485822988166376,0.20141352539726753,20426.2420140501,,,,,,,
1990-10-01,,,,,,,,,,,19.341040129928,,,,,,,,,,,,,,,,,,,,,,,,,26.50333333333333,,,,,0.02082177489717374,0.06357218956275013,0.012602870818837708,0.048802056659828175,,,,,,,0.06015041501787133,0.06038707923588271,0.050047528878339076,0.05958563552999374,0.04282782606819735,0.07153522334873008,0.08754541316242204,0.07717642983252704,0.06103216844261983,0.06008358770326416,0.05475936148977967,0.07978442690303056,0.0421658246309069,0.07892166580195514,0.09448336747329633,0.07168545388707814,,0.06174750165300136,0.07098254241293489,0.11322821953638851,0.009599983336265439,0.01262945098412338,0.02788552360135732,0.010739555281961799,0.0018977257413794746,0.048312235920700886,0.06554046671230118,21306.675401026998,,,,,,,
1991-01-01,,,,,,,,,,,20.8354912991007,,,,,,,,,,,,,,,,,,,,,,,,,22.94333333333333,,,,,-0.06041467109733922,-0.18270719931064594,-0.004784502474702634,-0.17900063425395896,,,,,,,0.04993101190858651,0.053457682998626854,0.0447268886914447,0.049608809362991835,0.03882930722329769,0.06793388296606961,0.07417175425423972,0.07787839288925724,0.06231205276024765,0.05340855207574369,0.03592222401810874,0.015055606834713409,0.04939180557521672,0.06012610115083428,0.07399223331359894,0.07379465769037674,,0.12736313725577464,0.11309857884979024,-0.1575551388631915,0.004277750922941692,0.002752291007894314,-0.03276070138910647,0.03150165678788319,-0.010354733362769153,0.003169707404991229,-0.05605122848006161,23388.5305622343,,,,,,,
1991-04-01,,,,,,,,,,,20.253610000954737,,,,,,,,,,,,,,,,,,,,,,,,,19.543333333333333,,,,,-0.06474018390295377,-0.009465300059943615,-0.006493161989257423,-0.006484850893475169,,,,,,,0.04138316311120116,0.03979037136722319,0.036040568603512124,0.038894006759519595,0.032775019134561933,0.044106682798655594,0.051329081319271275,0.07177197057721485,0.03619852209108654,0.0414111919041269,0.0369888173748949,0.08835695349354866,0.005238312112459731,0.043440381245819726,0.030189844712387393,0.04659145087047545,,0.32323501840949653,0.4285601891323587,0.7845312261468464,0.01086481933208816,0.01518635987017447,0.07158854583789953,0.016858685530772632,0.024635318918818427,0.02514884065899814,0.026041009806490933,20001.9478166442,,,,,,,
1991-07-01,,,,,,,,,,,19.680284601894428,,,,,,,,,,,,,,,,,,,,,,,,,17.576666666666668,,,,,-0.0109536570728892,-0.017292301981438385,-0.002659662540683172,-0.007676727661699356,,,,,,,0.036884911750694194,0.03581230664041701,0.031171530211836274,0.02992075115820514,0.03213523928962658,0.04141986580712276,0.0399091094436006,0.066408837258074,0.04117382467412645,0.032980777120071636,0.041401337823083306,0.07971619466505064,0.02247628434606108,0.029083510681282343,0.013290022270104895,0.0273919032213783,,0.23580309797265553,0.32493492704443483,0.7216695195119343,0.005072711508340433,0.0018577058531032975,0.04079743941403713,0.050926569021484624,0.021780738085519502,-0.00990090923664333,0.023636348033855725,11296.5421830006,,,,,,,
1991-10-01,,,,,,,,,,,18.991946872232266,,,,,,,,,,,,,,,,,,,,,,,,,17.046666666666667,,,,,0.008060028161800403,-0.016043552326500787,0.003498541374428399,-0.02062434776830413,,,,,,,0.04779567605263724,0.04239794136928454,0.03887621079534487,0.05009701593854299,0.03049009223713206,0.04551925454475825,0.04640347809221934,0.06516186458052009,0.044851024605831125,0.0647750336505184,0.0163473175002804,-0.013295977382321134,0.032103475505377954,0.14763839588028094,0.16962797232706128,0.12394948170927833,,0.11227224813839154,0.21222722490160706,-0.542086927904041,0.017690749980932452,0.017900519426126138,0.04993409310258379,-0.11269627489769718,0.018391464441084082,0.08273519704846954,0.002076599716920313,26316.7572961785,,,,,,,
1992-01-01,,,,,,,,,,,15.409729432346067,,,,,,,,,,,,,,,,,,,,,,,,,13.903333333333334,,,,,-0.042476952573530014,0.004208431241705668,0.0016988564650652904,-0.0003517797251504362,,,,,,,0.037258115471612285,0.032196611721100776,0.02109969908467635,0.023642989035759676,0.017468918058869853,0.04773419045807881,0.05030871285857552,0.05442928492266974,0.044564871698622444,0.06085512223414957,0.035081631397099855,0.09010406400029858,0.007860612673957768,0.08842819551586789,0.11488207148342511,0.07483046810842708,,0.2657337526048673,0.29806637182987217,0.4879108307777109,-0.00031812044851164956,-8.741715842575104e-05,0.08290161134741858,0.0539122160169363,-0.03527631661947517,0.0035393173935336364,0.026152526094925577,47565.6073404225,,,,,,,
1992-04-01,,,,,,,,,,,13.791668476202268,,,,,,,,,,,,,,,,,,,,,,,,,13.69,,,,,-0.005464958674098241,0.022680960974408748,0.006581882626806035,0.014184253295594917,,,,,,,0.028335498138356563,0.02997409981030552,0.020860496078737967,0.01614317802257803,0.023800816270206138,0.040836619559726284,0.03365883531789482,0.05214317026492443,0.04391180625750302,0.023338977304422137,0.013438869280506527,-0.005430299092622715,0.02106577894369943,0.02409074286742996,0.019835729223195875,0.03329840148759011,,-0.04409849386262277,0.12046723907792867,-0.03814028886339216,0.01370181188040931,0.01626526226925229,0.029231104570493827,0.006288532734131991,0.052489706669369696,0.037466497141206645,0.011409024528095557,26079.154756376098,,,,,,,
1992-07-01,,,,,,,,,,,13.588077482968332,,,,,,,,,,,,,,,,,,,,,,,,,16.753333333333334,,,,,0.02559344433046462,0.009309589198219115,0.004076241648966139,0.009839718244370577,,,,,,,0.02788912316462433,0.03344190334402741,0.027005749765435905,0.027678418601854826,0.026213128888592507,0.040626783030278,0.033740436418902675,0.09039756276500688,0.04292527235166643,0.006644424181698305,-0.013876354650720124,-0.0951962221232745,0.030315373251001088,0.033896312405222506,0.02517006175208425,0.03169474288270724,,-0.18387854335947829,-0.1325049419708506,-0.5624667752064454,0.01427587364008076,0.00924293268118248,-0.0022278905784833825,0.014791048193746548,0.014908837081620163,0.026151597607711352,-0.021349524399772335,19460.2736991145,,,,,,,
1992-10-01,,,,,,,,,,,10.597477181162674,,,,,,,,,,,,,,,,,,,,,,,,,18.14,,,,,-0.05223969759595004,-0.006869169076484383,0.0029217441091757834,-0.00974286059495455,,,,,,,0.03103620276479413,0.03183064719641715,0.027477601092225523,0.026335540962591164,0.03201985926969142,0.03643291518554026,0.02833206074980188,0.10494753341755869,0.03870183117449866,0.024929986501956325,0.03771940382718686,0.06472668177382035,0.021139880319354543,0.025434108387359267,0.01592038904007209,0.022913085496059526,,0.14574680121762196,0.11249344125949179,0.2858837951529303,-0.00029576271930054077,0.0008327276472961387,0.01349824025933799,0.010502212222965213,0.013814694099520963,-0.016628504592263837,0.018422453341127465,14294.5591037709,,,,,,,
1993-01-01,,,,,,,,,,,9.89403682704264,,,,,,,,,,,,,,,,,,,,,,,,,17.31,,,,,-0.07014445647330092,-0.0002485181365177169,0.0026753253211255767,-0.004961301577805166,,,,,,,0.019403864025925532,0.023150450841536774,0.019334176912647383,0.018230240863966518,0.02003256630069039,0.028651682927540723,0.016792456399733702,0.03824079751560294,0.0348330554106111,0.009010049650215013,0.008753888720005154,0.011459495955744803,0.011482177270717209,0.009294764781596854,0.02257846419279086,0.008878901304650189,,-0.003631643966602205,-0.018103343661564963,-0.08093226154478117,0.010751944175680705,0.004236124144703979,0.002008366453779331,-0.009696794655985386,-0.002920871546821857,-0.027579823554631844,-0.0027809177837152532,19523.5834371605,,,,,,,
1993-04-01,0.000379801719405215,0.016279375429332887,-0.007412042258118312,0.006115636648179823,0.002781209663965001,0.0040706388543476635,-0.026082596302266836,0.0003799022532202656,0.005662813227308661,,9.246520365717869,,,,,,,0.005612036927858277,0.006146154144882843,0.00525211291346217,0.024230598123372804,0.04382909070244212,,,,,,,,,,,,,,15.57,,,,,-0.05676103601541893,-0.027057604703992766,0.0035701197104556215,-0.03233299547618218,,,,,,,0.014239283500550037,0.016180951148787148,0.010875362122767296,0.007636140118425061,0.009702549359577706,0.022349361990926297,0.017518098711629015,0.05532264772009787,0.020871887613727935,0.017243385612484285,-0.005083782700849415,-0.015664839292094612,-0.00017773404990206743,0.02117686427027321,0.03573239242578241,0.02661818654362147,,-0.013653217605583023,2.546237190514944e-05,-0.0458904023216391,0.0004221256479226554,-0.004621956741017286,-0.016381330538457917,-0.013960923463027797,-0.01902520051940293,-0.021881442715839583,0.04090128166468254,35294.5110557125,,,,,,,
1993-07-01,0.006740716015527504,0.0031674889057846656,-0.03178284358174466,0.005083428904296028,0.015397220590356753,0.009748316686881253,0.04212779870347916,0.006741097631765669,0.003716710546669333,,8.873602318024004,,,,,,,-0.002303359564137075,-0.0029788523665867928,-0.01012030048023771,0.00024239486241572905,0.08317523588032127,,,,,,,,,,,,,,13.746666666666668,,,,,-0.021770397449650147,-0.03547053788595633,0.0029400753446955363,-0.035567342046636696,,,,,,,0.025244861492650372,0.021343901525318287,0.016641973160690604,0.015412550330855979,0.018445793555503354,0.02584300364211689,0.02095374966860275,0.047605639785200715,0.029702164998294478,0.03305045375892002,0.028379023451585272,0.05875308122765377,0.011593192476071046,0.04381309272469691,0.04104589059391839,0.025011083202767903,,0.11930957357233041,0.10176959398286911,0.4700072475751824,0.011566645074569948,0.016003748212430224,0.019922769797116047,0.0477175653138584,-0.0007556145368994294,0.016102822512511494,0.05994557095026565,38174.5682331575,,,,,,,
1993-10-01,0.009193402376431514,0.017133386094454472,-0.04766219460342613,0.04030037269339193,-0.009062803765522709,-0.0021956338256083896,-0.03379695577934072,0.009193247547508498,-0.006983937252706074,,7.57504045038554,,,,,,,0.015583767232031587,0.01668579035182738,0.027659548915746512,0.00018175759645266965,0.02099159647799098,,,,,,,,,,,,,,13.096666666666666,,,,,-0.016140424021405586,-0.00864576602153111,0.004010194829896285,-0.010980258707101953,,,,,,,0.026218037419659,0.027327824771962383,0.025257669858571585,0.02523380673431408,0.030293837053787076,0.029939369910696456,0.024761684917030458,0.052604262526926515,0.0333779343872056,0.01260767583823652,0.009617698567819133,0.0013011964684741528,0.011111963363796384,0.037581341398673196,0.02234448373418374,0.030068094757707442,,0.188587101431545,0.1824159045768745,0.5544533539054655,0.006240945151564148,0.004975490742756605,0.009565882680080406,0.012771216399617202,0.009160608880657506,0.0025101156633233757,0.05083802741676813,29339.9649523001,,,,,,,
